Interval,Filename,Task
27.0,FED005_FR1concat.csv,FR1
19.0,FED005_FR1concat.csv,FR1
31.0,FED005_FR1concat.csv,FR1
485.0,FED005_FR1concat.csv,FR1
42.0,FED005_FR1concat.csv,FR1
26.0,FED005_FR1concat.csv,FR1
28.0,FED005_FR1concat.csv,FR1
554.0,FED005_FR1concat.csv,FR1
199.0,FED005_FR1concat.csv,FR1
131.0,FED005_FR1concat.csv,FR1
1081.0,FED005_FR1concat.csv,FR1
19.0,FED005_FR1concat.csv,FR1
35.0,FED005_FR1concat.csv,FR1
23.0,FED005_FR1concat.csv,FR1
21.0,FED005_FR1concat.csv,FR1
32.0,FED005_FR1concat.csv,FR1
21.0,FED005_FR1concat.csv,FR1
24.0,FED005_FR1concat.csv,FR1
650.0,FED005_FR1concat.csv,FR1
20.0,FED005_FR1concat.csv,FR1
19.0,FED005_FR1concat.csv,FR1
20.0,FED005_FR1concat.csv,FR1
25.0,FED005_FR1concat.csv,FR1
1052.0,FED005_FR1concat.csv,FR1
703.0,FED005_FR1concat.csv,FR1
167.0,FED005_FR1concat.csv,FR1
367.0,FED005_FR1concat.csv,FR1
572.0,FED005_FR1concat.csv,FR1
35.0,FED005_FR1concat.csv,FR1
321.0,FED005_FR1concat.csv,FR1
1054.0,FED005_FR1concat.csv,FR1
25.0,FED005_FR1concat.csv,FR1
20.0,FED005_FR1concat.csv,FR1
867.0,FED005_FR1concat.csv,FR1
104.0,FED005_FR1concat.csv,FR1
22.0,FED005_FR1concat.csv,FR1
19.0,FED005_FR1concat.csv,FR1
1343.0,FED005_FR1concat.csv,FR1
20.0,FED005_FR1concat.csv,FR1
18.0,FED005_FR1concat.csv,FR1
26.0,FED005_FR1concat.csv,FR1
20.0,FED005_FR1concat.csv,FR1
20.0,FED005_FR1concat.csv,FR1
24.0,FED005_FR1concat.csv,FR1
1391.0,FED005_FR1concat.csv,FR1
436.0,FED005_FR1concat.csv,FR1
22.0,FED005_FR1concat.csv,FR1
19.0,FED005_FR1concat.csv,FR1
32.0,FED005_FR1concat.csv,FR1
1395.0,FED005_FR1concat.csv,FR1
76.0,FED005_FR1concat.csv,FR1
61.0,FED005_FR1concat.csv,FR1
983.0,FED005_FR1concat.csv,FR1
287.0,FED005_FR1concat.csv,FR1
562.0,FED005_FR1concat.csv,FR1
24.0,FED005_FR1concat.csv,FR1
438.0,FED005_FR1concat.csv,FR1
425.0,FED005_FR1concat.csv,FR1
25.0,FED005_FR1concat.csv,FR1
227.0,FED005_FR1concat.csv,FR1
19.0,FED005_FR1concat.csv,FR1
475.0,FED005_FR1concat.csv,FR1
996.0,FED005_FR1concat.csv,FR1
74.0,FED005_FR1concat.csv,FR1
29.0,FED005_FR1concat.csv,FR1
3838.0,FED005_FR1concat.csv,FR1
20.0,FED005_FR1concat.csv,FR1
21.0,FED005_FR1concat.csv,FR1
20.0,FED005_FR1concat.csv,FR1
21.0,FED005_FR1concat.csv,FR1
20.0,FED005_FR1concat.csv,FR1
24.0,FED005_FR1concat.csv,FR1
96.0,FED005_FR1concat.csv,FR1
20.0,FED005_FR1concat.csv,FR1
20.0,FED005_FR1concat.csv,FR1
1274.0,FED005_FR1concat.csv,FR1
6225.0,FED005_FR1concat.csv,FR1
1553.0,FED005_FR1concat.csv,FR1
19.0,FED005_FR1concat.csv,FR1
22.0,FED005_FR1concat.csv,FR1
27.0,FED005_FR1concat.csv,FR1
202.0,FED005_FR1concat.csv,FR1
2259.0,FED005_FR1concat.csv,FR1
23.0,FED005_FR1concat.csv,FR1
39.0,FED005_FR1concat.csv,FR1
68.0,FED005_FR1concat.csv,FR1
24.0,FED005_FR1concat.csv,FR1
23.0,FED005_FR1concat.csv,FR1
191.0,FED005_FR1concat.csv,FR1
24.0,FED005_FR1concat.csv,FR1
23.0,FED005_FR1concat.csv,FR1
23.0,FED005_FR1concat.csv,FR1
372.0,FED005_FR1concat.csv,FR1
53.0,FED005_FR1concat.csv,FR1
61.0,FED005_FR1concat.csv,FR1
2359.0,FED005_FR1concat.csv,FR1
26.0,FED005_FR1concat.csv,FR1
33.0,FED005_FR1concat.csv,FR1
1324.0,FED005_FR1concat.csv,FR1
573.0,FED005_FR1concat.csv,FR1
419.0,FED005_FR1concat.csv,FR1
85.0,FED005_FR1concat.csv,FR1
222.0,FED005_FR1concat.csv,FR1
395.0,FED005_FR1concat.csv,FR1
1012.0,FED005_FR1concat.csv,FR1
24.0,FED005_FR1concat.csv,FR1
949.0,FED005_FR1concat.csv,FR1
534.0,FED005_FR1concat.csv,FR1
1356.0,FED005_FR1concat.csv,FR1
133.0,FED005_FR1concat.csv,FR1
23.0,FED005_FR1concat.csv,FR1
5946.0,FED005_FR1concat.csv,FR1
137.0,FED005_FR1concat.csv,FR1
25.0,FED005_FR1concat.csv,FR1
20297.0,FED005_FR1concat.csv,FR1
26.0,FED005_FR1concat.csv,FR1
57.0,FED005_FR1concat.csv,FR1
22.0,FED005_FR1concat.csv,FR1
431.0,FED005_FR1concat.csv,FR1
21.0,FED006_FR1concat.csv,FR1
24.0,FED006_FR1concat.csv,FR1
24.0,FED006_FR1concat.csv,FR1
37.0,FED006_FR1concat.csv,FR1
24.0,FED006_FR1concat.csv,FR1
1046.0,FED006_FR1concat.csv,FR1
26.0,FED006_FR1concat.csv,FR1
20.0,FED006_FR1concat.csv,FR1
27.0,FED006_FR1concat.csv,FR1
2511.0,FED006_FR1concat.csv,FR1
37.0,FED006_FR1concat.csv,FR1
230.0,FED006_FR1concat.csv,FR1
32.0,FED006_FR1concat.csv,FR1
1631.0,FED006_FR1concat.csv,FR1
26.0,FED006_FR1concat.csv,FR1
25.0,FED006_FR1concat.csv,FR1
217.0,FED006_FR1concat.csv,FR1
33.0,FED006_FR1concat.csv,FR1
524.0,FED006_FR1concat.csv,FR1
1809.0,FED006_FR1concat.csv,FR1
24.0,FED006_FR1concat.csv,FR1
22.0,FED006_FR1concat.csv,FR1
25.0,FED006_FR1concat.csv,FR1
1380.0,FED006_FR1concat.csv,FR1
336.0,FED006_FR1concat.csv,FR1
20.0,FED006_FR1concat.csv,FR1
22.0,FED006_FR1concat.csv,FR1
872.0,FED006_FR1concat.csv,FR1
34.0,FED006_FR1concat.csv,FR1
159.0,FED006_FR1concat.csv,FR1
542.0,FED006_FR1concat.csv,FR1
21.0,FED006_FR1concat.csv,FR1
22.0,FED006_FR1concat.csv,FR1
15.0,FED006_FR1concat.csv,FR1
25.0,FED006_FR1concat.csv,FR1
19.0,FED006_FR1concat.csv,FR1
1114.0,FED006_FR1concat.csv,FR1
22.0,FED006_FR1concat.csv,FR1
16.0,FED006_FR1concat.csv,FR1
41.0,FED006_FR1concat.csv,FR1
1184.0,FED006_FR1concat.csv,FR1
21.0,FED006_FR1concat.csv,FR1
352.0,FED006_FR1concat.csv,FR1
275.0,FED006_FR1concat.csv,FR1
615.0,FED006_FR1concat.csv,FR1
475.0,FED006_FR1concat.csv,FR1
19.0,FED006_FR1concat.csv,FR1
497.0,FED006_FR1concat.csv,FR1
24.0,FED006_FR1concat.csv,FR1
17.0,FED006_FR1concat.csv,FR1
1002.0,FED006_FR1concat.csv,FR1
23.0,FED006_FR1concat.csv,FR1
19.0,FED006_FR1concat.csv,FR1
19.0,FED006_FR1concat.csv,FR1
18.0,FED006_FR1concat.csv,FR1
38.0,FED006_FR1concat.csv,FR1
552.0,FED006_FR1concat.csv,FR1
913.0,FED006_FR1concat.csv,FR1
21.0,FED006_FR1concat.csv,FR1
31.0,FED006_FR1concat.csv,FR1
23.0,FED006_FR1concat.csv,FR1
27.0,FED006_FR1concat.csv,FR1
507.0,FED006_FR1concat.csv,FR1
21.0,FED006_FR1concat.csv,FR1
23.0,FED006_FR1concat.csv,FR1
23.0,FED006_FR1concat.csv,FR1
82.0,FED006_FR1concat.csv,FR1
73.0,FED006_FR1concat.csv,FR1
691.0,FED006_FR1concat.csv,FR1
834.0,FED006_FR1concat.csv,FR1
30.0,FED006_FR1concat.csv,FR1
23.0,FED006_FR1concat.csv,FR1
502.0,FED006_FR1concat.csv,FR1
23.0,FED006_FR1concat.csv,FR1
253.0,FED006_FR1concat.csv,FR1
952.0,FED006_FR1concat.csv,FR1
1239.0,FED006_FR1concat.csv,FR1
24.0,FED006_FR1concat.csv,FR1
22.0,FED006_FR1concat.csv,FR1
1044.0,FED006_FR1concat.csv,FR1
27.0,FED006_FR1concat.csv,FR1
474.0,FED006_FR1concat.csv,FR1
848.0,FED006_FR1concat.csv,FR1
288.0,FED006_FR1concat.csv,FR1
619.0,FED006_FR1concat.csv,FR1
899.0,FED006_FR1concat.csv,FR1
53.0,FED006_FR1concat.csv,FR1
35.0,FED006_FR1concat.csv,FR1
19.0,FED006_FR1concat.csv,FR1
22.0,FED006_FR1concat.csv,FR1
213.0,FED006_FR1concat.csv,FR1
285.0,FED006_FR1concat.csv,FR1
440.0,FED006_FR1concat.csv,FR1
316.0,FED006_FR1concat.csv,FR1
1317.0,FED006_FR1concat.csv,FR1
41.0,FED006_FR1concat.csv,FR1
25.0,FED006_FR1concat.csv,FR1
380.0,FED006_FR1concat.csv,FR1
23.0,FED006_FR1concat.csv,FR1
591.0,FED006_FR1concat.csv,FR1
557.0,FED006_FR1concat.csv,FR1
1793.0,FED006_FR1concat.csv,FR1
83.0,FED006_FR1concat.csv,FR1
130.0,FED006_FR1concat.csv,FR1
115.0,FED006_FR1concat.csv,FR1
446.0,FED006_FR1concat.csv,FR1
444.0,FED006_FR1concat.csv,FR1
331.0,FED006_FR1concat.csv,FR1
15.0,FED006_FR1concat.csv,FR1
688.0,FED006_FR1concat.csv,FR1
495.0,FED006_FR1concat.csv,FR1
242.0,FED006_FR1concat.csv,FR1
1024.0,FED006_FR1concat.csv,FR1
5728.0,FED006_FR1concat.csv,FR1
29.0,FED006_FR1concat.csv,FR1
81.0,FED006_FR1concat.csv,FR1
35.0,FED006_FR1concat.csv,FR1
1773.0,FED006_FR1concat.csv,FR1
27.0,FED006_FR1concat.csv,FR1
111.0,FED006_FR1concat.csv,FR1
405.0,FED006_FR1concat.csv,FR1
395.0,FED006_FR1concat.csv,FR1
505.0,FED006_FR1concat.csv,FR1
2696.0,FED006_FR1concat.csv,FR1
33.0,FED006_FR1concat.csv,FR1
57.0,FED006_FR1concat.csv,FR1
26.0,FED006_FR1concat.csv,FR1
6488.0,FED006_FR1concat.csv,FR1
23.0,FED006_FR1concat.csv,FR1
119.0,FED006_FR1concat.csv,FR1
711.0,FED006_FR1concat.csv,FR1
703.0,FED006_FR1concat.csv,FR1
21.0,FED006_FR1concat.csv,FR1
22.0,FED006_FR1concat.csv,FR1
38.0,FED006_FR1concat.csv,FR1
1039.0,FED006_FR1concat.csv,FR1
6492.0,FED006_FR1concat.csv,FR1
31.0,FED006_FR1concat.csv,FR1
26.0,FED006_FR1concat.csv,FR1
7418.0,FED006_FR1concat.csv,FR1
57.0,FED006_FR1concat.csv,FR1
29.0,FED006_FR1concat.csv,FR1
1280.0,FED006_FR1concat.csv,FR1
378.0,FED006_FR1concat.csv,FR1
26.0,FED006_FR1concat.csv,FR1
1130.0,FED006_FR1concat.csv,FR1
291.0,FED006_FR1concat.csv,FR1
957.0,FED006_FR1concat.csv,FR1
5509.0,FED006_FR1concat.csv,FR1
30.0,FED006_FR1concat.csv,FR1
26.0,FED006_FR1concat.csv,FR1
2668.0,FED006_FR1concat.csv,FR1
25.0,FED006_FR1concat.csv,FR1
27.0,FED006_FR1concat.csv,FR1
2805.0,FED006_FR1concat.csv,FR1
30.0,FED006_FR1concat.csv,FR1
25.0,FED006_FR1concat.csv,FR1
35.0,FED006_FR1concat.csv,FR1
691.0,FED006_FR1concat.csv,FR1
23.0,FED006_FR1concat.csv,FR1
1507.0,FED006_FR1concat.csv,FR1
27.0,FED006_FR1concat.csv,FR1
16.0,FED006_FR1concat.csv,FR1
26.0,FED006_FR1concat.csv,FR1
1699.0,FED006_FR1concat.csv,FR1
34.0,FED006_FR1concat.csv,FR1
1364.0,FED006_FR1concat.csv,FR1
852.0,FED006_FR1concat.csv,FR1
49.0,FED006_FR1concat.csv,FR1
23.0,FED006_FR1concat.csv,FR1
900.0,FED006_FR1concat.csv,FR1
17.0,FED006_FR1concat.csv,FR1
21.0,FED006_FR1concat.csv,FR1
415.0,FED006_FR1concat.csv,FR1
87.0,FED006_FR1concat.csv,FR1
982.0,FED006_FR1concat.csv,FR1
22.0,FED006_FR1concat.csv,FR1
483.0,FED006_FR1concat.csv,FR1
27.0,FED006_FR1concat.csv,FR1
18.0,FED006_FR1concat.csv,FR1
231.0,FED006_FR1concat.csv,FR1
16.0,FED006_FR1concat.csv,FR1
18.0,FED006_FR1concat.csv,FR1
42.0,FED006_FR1concat.csv,FR1
876.0,FED006_FR1concat.csv,FR1
19.0,FED006_FR1concat.csv,FR1
206.0,FED006_FR1concat.csv,FR1
166.0,FED006_FR1concat.csv,FR1
236.0,FED006_FR1concat.csv,FR1
26.0,FED006_FR1concat.csv,FR1
17.0,FED006_FR1concat.csv,FR1
16.0,FED006_FR1concat.csv,FR1
1516.0,FED006_FR1concat.csv,FR1
23.0,FED006_FR1concat.csv,FR1
411.0,FED006_FR1concat.csv,FR1
243.0,FED006_FR1concat.csv,FR1
416.0,FED006_FR1concat.csv,FR1
16.0,FED006_FR1concat.csv,FR1
17.0,FED006_FR1concat.csv,FR1
133.0,FED006_FR1concat.csv,FR1
538.0,FED006_FR1concat.csv,FR1
201.0,FED006_FR1concat.csv,FR1
952.0,FED006_FR1concat.csv,FR1
15.0,FED006_FR1concat.csv,FR1
22.0,FED006_FR1concat.csv,FR1
19.0,FED006_FR1concat.csv,FR1
1070.0,FED006_FR1concat.csv,FR1
23.0,FED006_FR1concat.csv,FR1
20.0,FED006_FR1concat.csv,FR1
27.0,FED006_FR1concat.csv,FR1
807.0,FED006_FR1concat.csv,FR1
249.0,FED006_FR1concat.csv,FR1
200.0,FED006_FR1concat.csv,FR1
785.0,FED006_FR1concat.csv,FR1
16.0,FED006_FR1concat.csv,FR1
179.0,FED006_FR1concat.csv,FR1
244.0,FED006_FR1concat.csv,FR1
121.0,FED006_FR1concat.csv,FR1
421.0,FED006_FR1concat.csv,FR1
596.0,FED006_FR1concat.csv,FR1
42.0,FED006_FR1concat.csv,FR1
213.0,FED006_FR1concat.csv,FR1
185.0,FED006_FR1concat.csv,FR1
18.0,FED006_FR1concat.csv,FR1
253.0,FED006_FR1concat.csv,FR1
282.0,FED006_FR1concat.csv,FR1
741.0,FED006_FR1concat.csv,FR1
20.0,FED006_FR1concat.csv,FR1
644.0,FED006_FR1concat.csv,FR1
72.0,FED006_FR1concat.csv,FR1
424.0,FED006_FR1concat.csv,FR1
30.0,FED006_FR1concat.csv,FR1
186.0,FED006_FR1concat.csv,FR1
4706.0,FED006_FR1concat.csv,FR1
450.0,FED006_FR1concat.csv,FR1
73.0,FED006_FR1concat.csv,FR1
223.0,FED006_FR1concat.csv,FR1
21.0,FED006_FR1concat.csv,FR1
101.0,FED006_FR1concat.csv,FR1
1847.0,FED006_FR1concat.csv,FR1
27.0,FED006_FR1concat.csv,FR1
53.0,FED006_FR1concat.csv,FR1
459.0,FED006_FR1concat.csv,FR1
18.0,FED006_FR1concat.csv,FR1
18.0,FED006_FR1concat.csv,FR1
539.0,FED006_FR1concat.csv,FR1
106.0,FED006_FR1concat.csv,FR1
233.0,FED006_FR1concat.csv,FR1
31.0,FED006_FR1concat.csv,FR1
1689.0,FED006_FR1concat.csv,FR1
760.0,FED006_FR1concat.csv,FR1
710.0,FED006_FR1concat.csv,FR1
151.0,FED006_FR1concat.csv,FR1
97.0,FED006_FR1concat.csv,FR1
49.0,FED006_FR1concat.csv,FR1
264.0,FED006_FR1concat.csv,FR1
749.0,FED006_FR1concat.csv,FR1
834.0,FED006_FR1concat.csv,FR1
16.0,FED006_FR1concat.csv,FR1
214.0,FED006_FR1concat.csv,FR1
4334.0,FED006_FR1concat.csv,FR1
1101.0,FED006_FR1concat.csv,FR1
654.0,FED006_FR1concat.csv,FR1
21.0,FED006_FR1concat.csv,FR1
27.0,FED006_FR1concat.csv,FR1
97.0,FED006_FR1concat.csv,FR1
781.0,FED006_FR1concat.csv,FR1
520.0,FED006_FR1concat.csv,FR1
367.0,FED006_FR1concat.csv,FR1
257.0,FED006_FR1concat.csv,FR1
918.0,FED006_FR1concat.csv,FR1
657.0,FED006_FR1concat.csv,FR1
24.0,FED006_FR1concat.csv,FR1
18.0,FED006_FR1concat.csv,FR1
557.0,FED006_FR1concat.csv,FR1
1610.0,FED006_FR1concat.csv,FR1
20.0,FED006_FR1concat.csv,FR1
8110.0,FED006_FR1concat.csv,FR1
143.0,FED006_FR1concat.csv,FR1
6112.0,FED006_FR1concat.csv,FR1
21.0,FED006_FR1concat.csv,FR1
22.0,FED006_FR1concat.csv,FR1
24.0,FED006_FR1concat.csv,FR1
2276.0,FED006_FR1concat.csv,FR1
8201.0,FED006_FR1concat.csv,FR1
28.0,FED006_FR1concat.csv,FR1
43.0,FED006_FR1concat.csv,FR1
3428.0,FED006_FR1concat.csv,FR1
24.0,FED006_FR1concat.csv,FR1
40.0,FED006_FR1concat.csv,FR1
3428.0,FED006_FR1concat.csv,FR1
24.0,FED006_FR1concat.csv,FR1
24.0,FED006_FR1concat.csv,FR1
23.0,FED002_FR1concat.csv,FR1
24.0,FED002_FR1concat.csv,FR1
26.0,FED002_FR1concat.csv,FR1
24.0,FED002_FR1concat.csv,FR1
3071.0,FED002_FR1concat.csv,FR1
58.0,FED002_FR1concat.csv,FR1
24.0,FED002_FR1concat.csv,FR1
25.0,FED002_FR1concat.csv,FR1
1495.0,FED002_FR1concat.csv,FR1
295.0,FED002_FR1concat.csv,FR1
34.0,FED002_FR1concat.csv,FR1
32.0,FED002_FR1concat.csv,FR1
779.0,FED002_FR1concat.csv,FR1
551.0,FED002_FR1concat.csv,FR1
27.0,FED002_FR1concat.csv,FR1
39.0,FED002_FR1concat.csv,FR1
30.0,FED002_FR1concat.csv,FR1
582.0,FED002_FR1concat.csv,FR1
22.0,FED002_FR1concat.csv,FR1
25.0,FED002_FR1concat.csv,FR1
26.0,FED002_FR1concat.csv,FR1
25.0,FED002_FR1concat.csv,FR1
298.0,FED002_FR1concat.csv,FR1
33.0,FED002_FR1concat.csv,FR1
1122.0,FED002_FR1concat.csv,FR1
456.0,FED002_FR1concat.csv,FR1
631.0,FED002_FR1concat.csv,FR1
574.0,FED002_FR1concat.csv,FR1
18.0,FED002_FR1concat.csv,FR1
27.0,FED002_FR1concat.csv,FR1
521.0,FED002_FR1concat.csv,FR1
24.0,FED002_FR1concat.csv,FR1
21.0,FED002_FR1concat.csv,FR1
645.0,FED002_FR1concat.csv,FR1
27.0,FED002_FR1concat.csv,FR1
869.0,FED002_FR1concat.csv,FR1
35.0,FED002_FR1concat.csv,FR1
454.0,FED002_FR1concat.csv,FR1
721.0,FED002_FR1concat.csv,FR1
27.0,FED002_FR1concat.csv,FR1
26.0,FED002_FR1concat.csv,FR1
633.0,FED002_FR1concat.csv,FR1
23.0,FED002_FR1concat.csv,FR1
17.0,FED002_FR1concat.csv,FR1
20.0,FED002_FR1concat.csv,FR1
21.0,FED002_FR1concat.csv,FR1
8.0,FED002_FR1concat.csv,FR1
20.0,FED002_FR1concat.csv,FR1
23.0,FED002_FR1concat.csv,FR1
23.0,FED002_FR1concat.csv,FR1
38.0,FED002_FR1concat.csv,FR1
1672.0,FED002_FR1concat.csv,FR1
336.0,FED002_FR1concat.csv,FR1
24.0,FED002_FR1concat.csv,FR1
36.0,FED002_FR1concat.csv,FR1
32.0,FED002_FR1concat.csv,FR1
35.0,FED002_FR1concat.csv,FR1
1667.0,FED002_FR1concat.csv,FR1
23.0,FED002_FR1concat.csv,FR1
21.0,FED002_FR1concat.csv,FR1
25.0,FED002_FR1concat.csv,FR1
1482.0,FED002_FR1concat.csv,FR1
48.0,FED002_FR1concat.csv,FR1
28.0,FED002_FR1concat.csv,FR1
31.0,FED002_FR1concat.csv,FR1
1218.0,FED002_FR1concat.csv,FR1
105.0,FED002_FR1concat.csv,FR1
1062.0,FED002_FR1concat.csv,FR1
200.0,FED002_FR1concat.csv,FR1
815.0,FED002_FR1concat.csv,FR1
30.0,FED002_FR1concat.csv,FR1
21.0,FED002_FR1concat.csv,FR1
385.0,FED002_FR1concat.csv,FR1
182.0,FED002_FR1concat.csv,FR1
1084.0,FED002_FR1concat.csv,FR1
509.0,FED002_FR1concat.csv,FR1
2429.0,FED002_FR1concat.csv,FR1
32.0,FED002_FR1concat.csv,FR1
22.0,FED002_FR1concat.csv,FR1
18.0,FED002_FR1concat.csv,FR1
21.0,FED002_FR1concat.csv,FR1
97.0,FED002_FR1concat.csv,FR1
231.0,FED002_FR1concat.csv,FR1
20.0,FED002_FR1concat.csv,FR1
2042.0,FED002_FR1concat.csv,FR1
17.0,FED002_FR1concat.csv,FR1
15.0,FED002_FR1concat.csv,FR1
19.0,FED002_FR1concat.csv,FR1
1245.0,FED002_FR1concat.csv,FR1
2407.0,FED002_FR1concat.csv,FR1
1530.0,FED002_FR1concat.csv,FR1
63.0,FED002_FR1concat.csv,FR1
22.0,FED002_FR1concat.csv,FR1
907.0,FED002_FR1concat.csv,FR1
24.0,FED002_FR1concat.csv,FR1
1197.0,FED002_FR1concat.csv,FR1
24.0,FED002_FR1concat.csv,FR1
35.0,FED002_FR1concat.csv,FR1
28.0,FED002_FR1concat.csv,FR1
902.0,FED002_FR1concat.csv,FR1
461.0,FED002_FR1concat.csv,FR1
114.0,FED002_FR1concat.csv,FR1
344.0,FED002_FR1concat.csv,FR1
115.0,FED002_FR1concat.csv,FR1
3008.0,FED002_FR1concat.csv,FR1
31.0,FED002_FR1concat.csv,FR1
27.0,FED002_FR1concat.csv,FR1
407.0,FED002_FR1concat.csv,FR1
656.0,FED002_FR1concat.csv,FR1
739.0,FED002_FR1concat.csv,FR1
103.0,FED002_FR1concat.csv,FR1
18.0,FED002_FR1concat.csv,FR1
17.0,FED002_FR1concat.csv,FR1
933.0,FED002_FR1concat.csv,FR1
125.0,FED002_FR1concat.csv,FR1
647.0,FED002_FR1concat.csv,FR1
6137.0,FED002_FR1concat.csv,FR1
29.0,FED002_FR1concat.csv,FR1
46.0,FED002_FR1concat.csv,FR1
26.0,FED002_FR1concat.csv,FR1
23.0,FED002_FR1concat.csv,FR1
4285.0,FED002_FR1concat.csv,FR1
9499.0,FED002_FR1concat.csv,FR1
2879.0,FED002_FR1concat.csv,FR1
28.0,FED002_FR1concat.csv,FR1
4592.0,FED002_FR1concat.csv,FR1
39.0,FED002_FR1concat.csv,FR1
300.0,FED002_FR1concat.csv,FR1
4774.0,FED002_FR1concat.csv,FR1
40.0,FED002_FR1concat.csv,FR1
22.0,FED002_FR1concat.csv,FR1
31.0,FED002_FR1concat.csv,FR1
3631.0,FED002_FR1concat.csv,FR1
22.0,FED002_FR1concat.csv,FR1
27.0,FED002_FR1concat.csv,FR1
56.0,FED002_FR1concat.csv,FR1
4080.0,FED002_FR1concat.csv,FR1
26.0,FED002_FR1concat.csv,FR1
23.0,FED002_FR1concat.csv,FR1
23.0,FED002_FR1concat.csv,FR1
24.0,FED002_FR1concat.csv,FR1
4520.0,FED002_FR1concat.csv,FR1
26.0,FED002_FR1concat.csv,FR1
21.0,FED002_FR1concat.csv,FR1
21.0,FED002_FR1concat.csv,FR1
23.0,FED002_FR1concat.csv,FR1
659.0,FED002_FR1concat.csv,FR1
771.0,FED002_FR1concat.csv,FR1
25.0,FED002_FR1concat.csv,FR1
34.0,FED002_FR1concat.csv,FR1
828.0,FED002_FR1concat.csv,FR1
24.0,FED002_FR1concat.csv,FR1
36.0,FED002_FR1concat.csv,FR1
25.0,FED002_FR1concat.csv,FR1
23.0,FED002_FR1concat.csv,FR1
560.0,FED002_FR1concat.csv,FR1
38.0,FED002_FR1concat.csv,FR1
27.0,FED002_FR1concat.csv,FR1
18.0,FED002_FR1concat.csv,FR1
19.0,FED002_FR1concat.csv,FR1
23.0,FED002_FR1concat.csv,FR1
1046.0,FED002_FR1concat.csv,FR1
629.0,FED002_FR1concat.csv,FR1
68.0,FED002_FR1concat.csv,FR1
993.0,FED002_FR1concat.csv,FR1
254.0,FED002_FR1concat.csv,FR1
27.0,FED002_FR1concat.csv,FR1
629.0,FED002_FR1concat.csv,FR1
708.0,FED002_FR1concat.csv,FR1
30.0,FED002_FR1concat.csv,FR1
35.0,FED002_FR1concat.csv,FR1
577.0,FED002_FR1concat.csv,FR1
464.0,FED002_FR1concat.csv,FR1
42.0,FED002_FR1concat.csv,FR1
300.0,FED002_FR1concat.csv,FR1
30.0,FED002_FR1concat.csv,FR1
274.0,FED002_FR1concat.csv,FR1
530.0,FED002_FR1concat.csv,FR1
34.0,FED002_FR1concat.csv,FR1
23.0,FED002_FR1concat.csv,FR1
23.0,FED002_FR1concat.csv,FR1
24.0,FED002_FR1concat.csv,FR1
1191.0,FED002_FR1concat.csv,FR1
17.0,FED002_FR1concat.csv,FR1
18.0,FED002_FR1concat.csv,FR1
23.0,FED002_FR1concat.csv,FR1
20.0,FED002_FR1concat.csv,FR1
26.0,FED002_FR1concat.csv,FR1
1028.0,FED002_FR1concat.csv,FR1
23.0,FED002_FR1concat.csv,FR1
31.0,FED002_FR1concat.csv,FR1
22.0,FED002_FR1concat.csv,FR1
929.0,FED002_FR1concat.csv,FR1
24.0,FED002_FR1concat.csv,FR1
34.0,FED002_FR1concat.csv,FR1
3125.0,FED002_FR1concat.csv,FR1
21.0,FED002_FR1concat.csv,FR1
1037.0,FED002_FR1concat.csv,FR1
308.0,FED002_FR1concat.csv,FR1
357.0,FED002_FR1concat.csv,FR1
22.0,FED002_FR1concat.csv,FR1
26.0,FED002_FR1concat.csv,FR1
146.0,FED002_FR1concat.csv,FR1
894.0,FED002_FR1concat.csv,FR1
177.0,FED002_FR1concat.csv,FR1
25.0,FED002_FR1concat.csv,FR1
572.0,FED002_FR1concat.csv,FR1
486.0,FED002_FR1concat.csv,FR1
18.0,FED002_FR1concat.csv,FR1
367.0,FED002_FR1concat.csv,FR1
21.0,FED002_FR1concat.csv,FR1
18.0,FED002_FR1concat.csv,FR1
14.0,FED002_FR1concat.csv,FR1
372.0,FED002_FR1concat.csv,FR1
3449.0,FED002_FR1concat.csv,FR1
28.0,FED002_FR1concat.csv,FR1
27.0,FED002_FR1concat.csv,FR1
16.0,FED002_FR1concat.csv,FR1
77.0,FED002_FR1concat.csv,FR1
3131.0,FED002_FR1concat.csv,FR1
23.0,FED002_FR1concat.csv,FR1
21.0,FED002_FR1concat.csv,FR1
638.0,FED002_FR1concat.csv,FR1
836.0,FED002_FR1concat.csv,FR1
789.0,FED002_FR1concat.csv,FR1
680.0,FED002_FR1concat.csv,FR1
236.0,FED002_FR1concat.csv,FR1
5363.0,FED002_FR1concat.csv,FR1
30.0,FED002_FR1concat.csv,FR1
19.0,FED002_FR1concat.csv,FR1
22.0,FED002_FR1concat.csv,FR1
21.0,FED002_FR1concat.csv,FR1
446.0,FED002_FR1concat.csv,FR1
1067.0,FED002_FR1concat.csv,FR1
84.0,FED002_FR1concat.csv,FR1
506.0,FED002_FR1concat.csv,FR1
543.0,FED002_FR1concat.csv,FR1
282.0,FED002_FR1concat.csv,FR1
768.0,FED002_FR1concat.csv,FR1
5448.0,FED002_FR1concat.csv,FR1
1607.0,FED002_FR1concat.csv,FR1
30.0,FED002_FR1concat.csv,FR1
23.0,FED002_FR1concat.csv,FR1
26.0,FED002_FR1concat.csv,FR1
44.0,FED002_FR1concat.csv,FR1
24.0,FED002_FR1concat.csv,FR1
4669.0,FED002_FR1concat.csv,FR1
31.0,FED002_FR1concat.csv,FR1
3154.0,FED002_FR1concat.csv,FR1
