Interval,Filename
27.0,F_18_Creed_FR1_FED006FR1Concat.csv
16.0,F_18_Creed_FR1_FED006FR1Concat.csv
16.0,F_18_Creed_FR1_FED006FR1Concat.csv
23.0,F_18_Creed_FR1_FED006FR1Concat.csv
18.0,F_18_Creed_FR1_FED006FR1Concat.csv
82.0,F_18_Creed_FR1_FED006FR1Concat.csv
2250.0,F_18_Creed_FR1_FED006FR1Concat.csv
474.0,F_18_Creed_FR1_FED006FR1Concat.csv
28.0,F_18_Creed_FR1_FED006FR1Concat.csv
1317.0,F_18_Creed_FR1_FED006FR1Concat.csv
35.0,F_18_Creed_FR1_FED006FR1Concat.csv
327.0,F_18_Creed_FR1_FED006FR1Concat.csv
747.0,F_18_Creed_FR1_FED006FR1Concat.csv
15.0,F_18_Creed_FR1_FED006FR1Concat.csv
20.0,F_18_Creed_FR1_FED006FR1Concat.csv
15.0,F_18_Creed_FR1_FED006FR1Concat.csv
797.0,F_18_Creed_FR1_FED006FR1Concat.csv
60.0,F_18_Creed_FR1_FED006FR1Concat.csv
15.0,F_18_Creed_FR1_FED006FR1Concat.csv
14.0,F_18_Creed_FR1_FED006FR1Concat.csv
1064.0,F_18_Creed_FR1_FED006FR1Concat.csv
317.0,F_18_Creed_FR1_FED006FR1Concat.csv
39.0,F_18_Creed_FR1_FED006FR1Concat.csv
6046.0,F_18_Creed_FR1_FED006FR1Concat.csv
2827.0,F_18_Creed_FR1_FED006FR1Concat.csv
24.0,F_18_Creed_FR1_FED006FR1Concat.csv
23.0,F_18_Creed_FR1_FED006FR1Concat.csv
21.0,F_18_Creed_FR1_FED006FR1Concat.csv
23.0,F_18_Creed_FR1_FED006FR1Concat.csv
26.0,F_18_Creed_FR1_FED006FR1Concat.csv
442.0,F_18_Creed_FR1_FED006FR1Concat.csv
103.0,F_18_Creed_FR1_FED006FR1Concat.csv
3980.0,F_18_Creed_FR1_FED006FR1Concat.csv
932.0,F_18_Creed_FR1_FED006FR1Concat.csv
1457.0,F_18_Creed_FR1_FED006FR1Concat.csv
30.0,F_18_Creed_FR1_FED006FR1Concat.csv
21.0,F_18_Creed_FR1_FED006FR1Concat.csv
77.0,F_18_Creed_FR1_FED006FR1Concat.csv
19.0,F_18_Creed_FR1_FED006FR1Concat.csv
24.0,F_18_Creed_FR1_FED006FR1Concat.csv
163.0,F_18_Creed_FR1_FED006FR1Concat.csv
21.0,F_18_Creed_FR1_FED006FR1Concat.csv
1594.0,F_18_Creed_FR1_FED006FR1Concat.csv
377.0,F_18_Creed_FR1_FED006FR1Concat.csv
1789.0,F_18_Creed_FR1_FED006FR1Concat.csv
267.0,F_18_Creed_FR1_FED006FR1Concat.csv
28.0,F_18_Creed_FR1_FED006FR1Concat.csv
3424.0,F_18_Creed_FR1_FED006FR1Concat.csv
27.0,F_18_Creed_FR1_FED006FR1Concat.csv
19.0,F_18_Creed_FR1_FED006FR1Concat.csv
27.0,F_18_Creed_FR1_FED006FR1Concat.csv
16.0,F_18_Creed_FR1_FED006FR1Concat.csv
38.0,F_18_Creed_FR1_FED006FR1Concat.csv
17.0,F_18_Creed_FR1_FED006FR1Concat.csv
1942.0,F_18_Creed_FR1_FED006FR1Concat.csv
19.0,F_18_Creed_FR1_FED006FR1Concat.csv
19.0,F_18_Creed_FR1_FED006FR1Concat.csv
18.0,F_18_Creed_FR1_FED006FR1Concat.csv
886.0,F_18_Creed_FR1_FED006FR1Concat.csv
902.0,F_18_Creed_FR1_FED006FR1Concat.csv
27.0,F_18_Creed_FR1_FED006FR1Concat.csv
17.0,F_18_Creed_FR1_FED006FR1Concat.csv
19.0,F_18_Creed_FR1_FED006FR1Concat.csv
19.0,F_18_Creed_FR1_FED006FR1Concat.csv
17.0,F_18_Creed_FR1_FED006FR1Concat.csv
1933.0,F_18_Creed_FR1_FED006FR1Concat.csv
17.0,F_18_Creed_FR1_FED006FR1Concat.csv
16.0,F_18_Creed_FR1_FED006FR1Concat.csv
17.0,F_18_Creed_FR1_FED006FR1Concat.csv
496.0,F_18_Creed_FR1_FED006FR1Concat.csv
192.0,M_19_Creed_FR1_FED002052023.CSV
13601.0,M_19_Creed_FR1_FED002052023.CSV
86.0,M_19_Creed_FR1_FED002052023.CSV
1543.0,M_19_Creed_FR1_FED002052023.CSV
518.0,M_19_Creed_FR1_FED002052023.CSV
121.0,M_19_Creed_FR1_FED002052023.CSV
71.0,M_19_Creed_FR1_FED002052023.CSV
202.0,M_19_Creed_FR1_FED002052023.CSV
63.0,M_19_Creed_FR1_FED002052023.CSV
44.0,M_19_Creed_FR1_FED002052023.CSV
78.0,M_19_Creed_FR1_FED002052023.CSV
33.0,M_19_Creed_FR1_FED002052023.CSV
24.0,M_19_Creed_FR1_FED002052023.CSV
27.0,M_19_Creed_FR1_FED002052023.CSV
47.0,M_19_Creed_FR1_FED002052023.CSV
27.0,M_19_Creed_FR1_FED002052023.CSV
54.0,M_19_Creed_FR1_FED002052023.CSV
35.0,M_19_Creed_FR1_FED002052023.CSV
115.0,M_19_Creed_FR1_FED002052023.CSV
174.0,M_19_Creed_FR1_FED002052023.CSV
694.0,M_19_Creed_FR1_FED002052023.CSV
24.0,M_19_Creed_FR1_FED002052023.CSV
27.0,M_19_Creed_FR1_FED002052023.CSV
23.0,M_19_Creed_FR1_FED002052023.CSV
58.0,M_19_Creed_FR1_FED002052023.CSV
19.0,M_19_Creed_FR1_FED002052023.CSV
16.0,M_19_Creed_FR1_FED002052023.CSV
37.0,M_19_Creed_FR1_FED002052023.CSV
26.0,M_19_Creed_FR1_FED002052023.CSV
24.0,M_19_Creed_FR1_FED002052023.CSV
28.0,M_19_Creed_FR1_FED002052023.CSV
1337.0,M_19_Creed_FR1_FED002052023.CSV
33.0,M_19_Creed_FR1_FED002052023.CSV
32.0,M_19_Creed_FR1_FED002052023.CSV
32.0,M_19_Creed_FR1_FED002052023.CSV
30.0,M_19_Creed_FR1_FED002052023.CSV
42.0,M_19_Creed_FR1_FED002052023.CSV
53.0,M_19_Creed_FR1_FED002052023.CSV
22.0,M_19_Creed_FR1_FED002052023.CSV
1138.0,M_19_Creed_FR1_FED002052023.CSV
463.0,M_19_Creed_FR1_FED002052023.CSV
627.0,M_19_Creed_FR1_FED002052023.CSV
32.0,M_19_Creed_FR1_FED002052023.CSV
56.0,M_19_Creed_FR1_FED002052023.CSV
129.0,M_19_Creed_FR1_FED002052023.CSV
556.0,M_19_Creed_FR1_FED002052023.CSV
22.0,M_19_Creed_FR1_FED002052023.CSV
22.0,M_19_Creed_FR1_FED002052023.CSV
19.0,M_19_Creed_FR1_FED002052023.CSV
19.0,M_19_Creed_FR1_FED002052023.CSV
22.0,M_19_Creed_FR1_FED002052023.CSV
16.0,M_19_Creed_FR1_FED002052023.CSV
14.0,M_19_Creed_FR1_FED002052023.CSV
35.0,M_19_Creed_FR1_FED002052023.CSV
31.0,M_19_Creed_FR1_FED002052023.CSV
13.0,M_19_Creed_FR1_FED002052023.CSV
19.0,M_19_Creed_FR1_FED002052023.CSV
233.0,M_19_Creed_FR1_FED002052023.CSV
1132.0,M_19_Creed_FR1_FED002052023.CSV
975.0,M_19_Creed_FR1_FED002052023.CSV
21.0,M_19_Creed_FR1_FED002052023.CSV
16.0,M_19_Creed_FR1_FED002052023.CSV
26.0,M_19_Creed_FR1_FED002052023.CSV
17.0,M_19_Creed_FR1_FED002052023.CSV
25.0,M_19_Creed_FR1_FED002052023.CSV
19.0,M_19_Creed_FR1_FED002052023.CSV
16.0,M_19_Creed_FR1_FED002052023.CSV
16.0,M_19_Creed_FR1_FED002052023.CSV
17.0,M_19_Creed_FR1_FED002052023.CSV
837.0,M_19_Creed_FR1_FED002052023.CSV
40.0,M_19_Creed_FR1_FED002052023.CSV
21.0,M_19_Creed_FR1_FED002052023.CSV
27.0,M_19_Creed_FR1_FED002052023.CSV
25.0,M_19_Creed_FR1_FED002052023.CSV
361.0,M_19_Creed_FR1_FED002052023.CSV
763.0,M_19_Creed_FR1_FED002052023.CSV
35.0,M_19_Creed_FR1_FED002052023.CSV
38.0,M_19_Creed_FR1_FED002052023.CSV
27.0,M_19_Creed_FR1_FED002052023.CSV
25.0,M_19_Creed_FR1_FED002052023.CSV
26.0,M_19_Creed_FR1_FED002052023.CSV
24.0,M_19_Creed_FR1_FED002052023.CSV
35.0,M_19_Creed_FR1_FED002052023.CSV
47.0,M_19_Creed_FR1_FED002052023.CSV
8301.0,M_19_Creed_FR1_FED002052023.CSV
36.0,M_19_Creed_FR1_FED002052023.CSV
65.0,M_19_Creed_FR1_FED002052023.CSV
38.0,M_19_Creed_FR1_FED002052023.CSV
30.0,M_19_Creed_FR1_FED002052023.CSV
31.0,M_19_Creed_FR1_FED002052023.CSV
39.0,M_19_Creed_FR1_FED002052023.CSV
28.0,M_19_Creed_FR1_FED002052023.CSV
28.0,M_19_Creed_FR1_FED002052023.CSV
1355.0,M_19_Creed_FR1_FED002052023.CSV
61.0,M_19_Creed_FR1_FED002052023.CSV
715.0,M_19_Creed_FR1_FED002052023.CSV
42.0,M_19_Creed_FR1_FED002052023.CSV
694.0,M_19_Creed_FR1_FED002052023.CSV
26.0,M_19_Creed_FR1_FED002052023.CSV
21.0,M_19_Creed_FR1_FED002052023.CSV
17.0,M_19_Creed_FR1_FED002052023.CSV
18.0,M_19_Creed_FR1_FED002052023.CSV
20.0,M_19_Creed_FR1_FED002052023.CSV
15.0,M_19_Creed_FR1_FED002052023.CSV
15.0,M_19_Creed_FR1_FED002052023.CSV
18.0,M_19_Creed_FR1_FED002052023.CSV
910.0,M_19_Creed_FR1_FED002052023.CSV
30.0,M_19_Creed_FR1_FED002052023.CSV
29.0,M_19_Creed_FR1_FED002052023.CSV
38.0,M_19_Creed_FR1_FED002052023.CSV
25.0,M_19_Creed_FR1_FED002052023.CSV
31.0,M_19_Creed_FR1_FED002052023.CSV
987.0,M_19_Creed_FR1_FED002052023.CSV
4039.0,M_19_Creed_FR1_FED002052023.CSV
95.0,M_19_Creed_FR1_FED002052023.CSV
48.0,M_19_Creed_FR1_FED002052023.CSV
26.0,M_19_Creed_FR1_FED002052023.CSV
28.0,M_19_Creed_FR1_FED002052023.CSV
102.0,M_19_Creed_FR1_FED002052023.CSV
16.0,M_19_Creed_FR1_FED002052023.CSV
26.0,M_19_Creed_FR1_FED002052023.CSV
15.0,M_19_Creed_FR1_FED002052023.CSV
66.0,M_19_Creed_FR1_FED002052023.CSV
386.0,M_19_Creed_FR1_FED002052023.CSV
28.0,M_19_Creed_FR1_FED002052023.CSV
23.0,M_19_Creed_FR1_FED002052023.CSV
60.0,M_19_Creed_FR1_FED002052023.CSV
227.0,M_19_Creed_FR1_FED002052023.CSV
27.0,M_19_Creed_FR1_FED002052023.CSV
27.0,M_19_Creed_FR1_FED002052023.CSV
24.0,M_19_Creed_FR1_FED002052023.CSV
5341.0,M_19_Creed_FR1_FED002052023.CSV
544.0,M_19_Creed_FR1_FED002052023.CSV
33.0,M_19_Creed_FR1_FED002052023.CSV
24.0,M_19_Creed_FR1_FED002052023.CSV
27.0,M_19_Creed_FR1_FED002052023.CSV
23.0,M_19_Creed_FR1_FED002052023.CSV
26.0,M_19_Creed_FR1_FED002052023.CSV
7036.0,M_19_Creed_FR1_FED002052023.CSV
21.0,M_19_Creed_FR1_FED002052023.CSV
203.0,M_19_Creed_FR1_FED002052023.CSV
25.0,M_19_Creed_FR1_FED002052023.CSV
22.0,M_19_Creed_FR1_FED002052023.CSV
5413.0,M_19_Creed_FR1_FED002052023.CSV
24.0,M_19_Creed_FR1_FED002052023.CSV
20.0,M_19_Creed_FR1_FED002052023.CSV
4566.0,M_19_Creed_FR1_FED002052023.CSV
33.0,M_19_Creed_FR1_FED002052023.CSV
5250.0,M_19_Creed_FR1_FED002052023.CSV
28.0,M_19_Creed_FR1_FED002052023.CSV
32.0,M_19_Creed_FR1_FED002052023.CSV
23.0,M_19_Creed_FR1_FED002052023.CSV
23.0,M_19_Creed_FR1_FED002052023.CSV
28.0,M_19_Creed_FR1_FED002052023.CSV
23.0,M_19_Creed_FR1_FED002052023.CSV
250.0,M_19_Creed_FR1_FED002052023.CSV
32.0,M_19_Creed_FR1_FED002052023.CSV
7262.0,M_19_Creed_FR1_FED002052023.CSV
26.0,M_19_Creed_FR1_FED002052023.CSV
41.0,M_19_Creed_FR1_FED002052023.CSV
465.0,M_19_Creed_FR1_FED002052023.CSV
586.0,M_19_Creed_FR1_FED002052023.CSV
32.0,M_19_Creed_FR1_FED002052023.CSV
1825.0,M_19_Creed_FR1_FED002052023.CSV
91.0,M_20_Creed_FR1_FED003030623Concat.csv
1601.0,M_20_Creed_FR1_FED003030623Concat.csv
164.0,M_20_Creed_FR1_FED003030623Concat.csv
252.0,M_20_Creed_FR1_FED003030623Concat.csv
117.0,M_20_Creed_FR1_FED003030623Concat.csv
45.0,M_20_Creed_FR1_FED003030623Concat.csv
76.0,M_20_Creed_FR1_FED003030623Concat.csv
57.0,M_20_Creed_FR1_FED003030623Concat.csv
1056.0,M_20_Creed_FR1_FED003030623Concat.csv
108.0,M_20_Creed_FR1_FED003030623Concat.csv
31.0,M_20_Creed_FR1_FED003030623Concat.csv
471.0,M_20_Creed_FR1_FED003030623Concat.csv
33.0,M_20_Creed_FR1_FED003030623Concat.csv
24.0,M_20_Creed_FR1_FED003030623Concat.csv
285.0,M_20_Creed_FR1_FED003030623Concat.csv
67.0,M_20_Creed_FR1_FED003030623Concat.csv
2551.0,M_20_Creed_FR1_FED003030623Concat.csv
338.0,M_20_Creed_FR1_FED003030623Concat.csv
44.0,M_20_Creed_FR1_FED003030623Concat.csv
23.0,M_20_Creed_FR1_FED003030623Concat.csv
50.0,M_20_Creed_FR1_FED003030623Concat.csv
822.0,M_20_Creed_FR1_FED003030623Concat.csv
1570.0,M_20_Creed_FR1_FED003030623Concat.csv
78.0,M_20_Creed_FR1_FED003030623Concat.csv
39.0,M_20_Creed_FR1_FED003030623Concat.csv
38.0,M_20_Creed_FR1_FED003030623Concat.csv
58.0,M_20_Creed_FR1_FED003030623Concat.csv
23.0,M_20_Creed_FR1_FED003030623Concat.csv
74.0,M_20_Creed_FR1_FED003030623Concat.csv
24.0,M_20_Creed_FR1_FED003030623Concat.csv
595.0,M_20_Creed_FR1_FED003030623Concat.csv
5970.0,M_20_Creed_FR1_FED003030623Concat.csv
77.0,M_20_Creed_FR1_FED003030623Concat.csv
41.0,M_20_Creed_FR1_FED003030623Concat.csv
15.0,M_20_Creed_FR1_FED003030623Concat.csv
41.0,M_20_Creed_FR1_FED003030623Concat.csv
41.0,M_20_Creed_FR1_FED003030623Concat.csv
45.0,M_20_Creed_FR1_FED003030623Concat.csv
28.0,M_20_Creed_FR1_FED003030623Concat.csv
31.0,M_20_Creed_FR1_FED003030623Concat.csv
21.0,M_20_Creed_FR1_FED003030623Concat.csv
24.0,M_20_Creed_FR1_FED003030623Concat.csv
21.0,M_20_Creed_FR1_FED003030623Concat.csv
45.0,M_20_Creed_FR1_FED003030623Concat.csv
30.0,M_20_Creed_FR1_FED003030623Concat.csv
22.0,M_20_Creed_FR1_FED003030623Concat.csv
26.0,M_20_Creed_FR1_FED003030623Concat.csv
560.0,M_20_Creed_FR1_FED003030623Concat.csv
599.0,M_20_Creed_FR1_FED003030623Concat.csv
658.0,M_20_Creed_FR1_FED003030623Concat.csv
26.0,M_20_Creed_FR1_FED003030623Concat.csv
951.0,M_20_Creed_FR1_FED003030623Concat.csv
22.0,M_20_Creed_FR1_FED003030623Concat.csv
30.0,M_20_Creed_FR1_FED003030623Concat.csv
19.0,M_20_Creed_FR1_FED003030623Concat.csv
16.0,M_20_Creed_FR1_FED003030623Concat.csv
18.0,M_20_Creed_FR1_FED003030623Concat.csv
35.0,M_20_Creed_FR1_FED003030623Concat.csv
17.0,M_20_Creed_FR1_FED003030623Concat.csv
230.0,M_20_Creed_FR1_FED003030623Concat.csv
23.0,M_20_Creed_FR1_FED003030623Concat.csv
917.0,M_20_Creed_FR1_FED003030623Concat.csv
23.0,M_20_Creed_FR1_FED003030623Concat.csv
16.0,M_20_Creed_FR1_FED003030623Concat.csv
20.0,M_20_Creed_FR1_FED003030623Concat.csv
159.0,M_20_Creed_FR1_FED003030623Concat.csv
65.0,M_20_Creed_FR1_FED003030623Concat.csv
1278.0,M_20_Creed_FR1_FED003030623Concat.csv
293.0,M_20_Creed_FR1_FED003030623Concat.csv
409.0,M_20_Creed_FR1_FED003030623Concat.csv
170.0,M_20_Creed_FR1_FED003030623Concat.csv
32.0,M_20_Creed_FR1_FED003030623Concat.csv
4057.0,M_20_Creed_FR1_FED003030623Concat.csv
48.0,M_20_Creed_FR1_FED003030623Concat.csv
19.0,M_20_Creed_FR1_FED003030623Concat.csv
438.0,M_20_Creed_FR1_FED003030623Concat.csv
29.0,M_20_Creed_FR1_FED003030623Concat.csv
32.0,M_20_Creed_FR1_FED003030623Concat.csv
33.0,M_20_Creed_FR1_FED003030623Concat.csv
33.0,M_20_Creed_FR1_FED003030623Concat.csv
24.0,M_20_Creed_FR1_FED003030623Concat.csv
43.0,M_20_Creed_FR1_FED003030623Concat.csv
21.0,M_20_Creed_FR1_FED003030623Concat.csv
26.0,M_20_Creed_FR1_FED003030623Concat.csv
26.0,M_20_Creed_FR1_FED003030623Concat.csv
5104.0,M_20_Creed_FR1_FED003030623Concat.csv
44.0,M_20_Creed_FR1_FED003030623Concat.csv
46.0,M_20_Creed_FR1_FED003030623Concat.csv
43.0,M_20_Creed_FR1_FED003030623Concat.csv
16.0,M_20_Creed_FR1_FED003030623Concat.csv
36.0,M_20_Creed_FR1_FED003030623Concat.csv
66.0,M_20_Creed_FR1_FED003030623Concat.csv
28.0,M_20_Creed_FR1_FED003030623Concat.csv
48.0,M_20_Creed_FR1_FED003030623Concat.csv
91.0,M_20_Creed_FR1_FED003030623Concat.csv
624.0,M_20_Creed_FR1_FED003030623Concat.csv
80.0,M_20_Creed_FR1_FED003030623Concat.csv
792.0,M_20_Creed_FR1_FED003030623Concat.csv
334.0,M_20_Creed_FR1_FED003030623Concat.csv
23.0,M_20_Creed_FR1_FED003030623Concat.csv
34.0,M_20_Creed_FR1_FED003030623Concat.csv
26.0,M_20_Creed_FR1_FED003030623Concat.csv
21.0,M_20_Creed_FR1_FED003030623Concat.csv
773.0,M_20_Creed_FR1_FED003030623Concat.csv
40.0,M_20_Creed_FR1_FED003030623Concat.csv
26.0,M_20_Creed_FR1_FED003030623Concat.csv
23.0,M_20_Creed_FR1_FED003030623Concat.csv
18.0,M_20_Creed_FR1_FED003030623Concat.csv
19.0,M_20_Creed_FR1_FED003030623Concat.csv
230.0,M_20_Creed_FR1_FED003030623Concat.csv
1584.0,M_20_Creed_FR1_FED003030623Concat.csv
285.0,M_20_Creed_FR1_FED003030623Concat.csv
175.0,M_20_Creed_FR1_FED003030623Concat.csv
5088.0,M_20_Creed_FR1_FED003030623Concat.csv
48.0,M_20_Creed_FR1_FED003030623Concat.csv
74.0,M_20_Creed_FR1_FED003030623Concat.csv
53.0,M_20_Creed_FR1_FED003030623Concat.csv
26.0,M_20_Creed_FR1_FED003030623Concat.csv
26.0,M_20_Creed_FR1_FED003030623Concat.csv
24.0,M_20_Creed_FR1_FED003030623Concat.csv
23.0,M_20_Creed_FR1_FED003030623Concat.csv
25.0,M_20_Creed_FR1_FED003030623Concat.csv
17.0,M_20_Creed_FR1_FED003030623Concat.csv
33.0,M_20_Creed_FR1_FED003030623Concat.csv
22.0,M_20_Creed_FR1_FED003030623Concat.csv
24.0,M_20_Creed_FR1_FED003030623Concat.csv
34.0,M_20_Creed_FR1_FED003030623Concat.csv
23.0,M_20_Creed_FR1_FED003030623Concat.csv
4604.0,M_20_Creed_FR1_FED003030623Concat.csv
24.0,M_20_Creed_FR1_FED003030623Concat.csv
38.0,M_20_Creed_FR1_FED003030623Concat.csv
28.0,M_20_Creed_FR1_FED003030623Concat.csv
18.0,M_20_Creed_FR1_FED003030623Concat.csv
28.0,M_20_Creed_FR1_FED003030623Concat.csv
22.0,M_20_Creed_FR1_FED003030623Concat.csv
29.0,M_20_Creed_FR1_FED003030623Concat.csv
15.0,M_20_Creed_FR1_FED003030623Concat.csv
466.0,M_20_Creed_FR1_FED003030623Concat.csv
948.0,M_20_Creed_FR1_FED003030623Concat.csv
30.0,M_20_Creed_FR1_FED003030623Concat.csv
74.0,M_20_Creed_FR1_FED003030623Concat.csv
27.0,M_20_Creed_FR1_FED003030623Concat.csv
6206.0,M_20_Creed_FR1_FED003030623Concat.csv
296.0,M_20_Creed_FR1_FED003030623Concat.csv
29.0,M_20_Creed_FR1_FED003030623Concat.csv
24.0,M_20_Creed_FR1_FED003030623Concat.csv
21.0,M_20_Creed_FR1_FED003030623Concat.csv
32.0,M_20_Creed_FR1_FED003030623Concat.csv
23.0,M_20_Creed_FR1_FED003030623Concat.csv
15.0,M_20_Creed_FR1_FED003030623Concat.csv
427.0,M_20_Creed_FR1_FED003030623Concat.csv
9257.0,M_20_Creed_FR1_FED003030623Concat.csv
40.0,M_20_Creed_FR1_FED003030623Concat.csv
21.0,M_20_Creed_FR1_FED003030623Concat.csv
34.0,M_20_Creed_FR1_FED003030623Concat.csv
23.0,M_20_Creed_FR1_FED003030623Concat.csv
26.0,M_20_Creed_FR1_FED003030623Concat.csv
25.0,M_20_Creed_FR1_FED003030623Concat.csv
30.0,M_20_Creed_FR1_FED003030623Concat.csv
18.0,M_20_Creed_FR1_FED003030623Concat.csv
6862.0,M_20_Creed_FR1_FED003030623Concat.csv
69.0,M_20_Creed_FR1_FED003030623Concat.csv
32.0,M_20_Creed_FR1_FED003030623Concat.csv
521.0,M_20_Creed_FR1_FED003030623Concat.csv
2734.0,M_20_Creed_FR1_FED003030623Concat.csv
314.0,M_20_Creed_FR1_FED003030623Concat.csv
1221.0,M_20_Creed_FR1_FED003030623Concat.csv
122.0,M_20_Creed_FR1_FED003030623Concat.csv
44.0,M_20_Creed_FR1_FED003030623Concat.csv
33.0,M_20_Creed_FR1_FED003030623Concat.csv
25.0,M_20_Creed_FR1_FED003030623Concat.csv
3896.0,M_20_Creed_FR1_FED003030623Concat.csv
26.0,M_20_Creed_FR1_FED003030623Concat.csv
28.0,M_20_Creed_FR1_FED003030623Concat.csv
24.0,M_20_Creed_FR1_FED003030623Concat.csv
19.0,M_20_Creed_FR1_FED003030623Concat.csv
21.0,M_20_Creed_FR1_FED003030623Concat.csv
20.0,M_20_Creed_FR1_FED003030623Concat.csv
34.0,M_20_Creed_FR1_FED003030623Concat.csv
15.0,M_20_Creed_FR1_FED003030623Concat.csv
30.0,M_20_Creed_FR1_FED003030623Concat.csv
19.0,M_20_Creed_FR1_FED003030623Concat.csv
23.0,M_20_Creed_FR1_FED003030623Concat.csv
14.0,M_20_Creed_FR1_FED003030623Concat.csv
8827.0,M_22_Creed_FR1_FED004030623.CSV
658.0,M_22_Creed_FR1_FED004030623.CSV
58.0,M_22_Creed_FR1_FED004030623.CSV
55.0,M_22_Creed_FR1_FED004030623.CSV
117.0,M_22_Creed_FR1_FED004030623.CSV
44.0,M_22_Creed_FR1_FED004030623.CSV
37.0,M_22_Creed_FR1_FED004030623.CSV
165.0,M_22_Creed_FR1_FED004030623.CSV
172.0,M_22_Creed_FR1_FED004030623.CSV
74.0,M_22_Creed_FR1_FED004030623.CSV
149.0,M_22_Creed_FR1_FED004030623.CSV
350.0,M_22_Creed_FR1_FED004030623.CSV
49.0,M_22_Creed_FR1_FED004030623.CSV
315.0,M_22_Creed_FR1_FED004030623.CSV
139.0,M_22_Creed_FR1_FED004030623.CSV
682.0,M_22_Creed_FR1_FED004030623.CSV
355.0,M_22_Creed_FR1_FED004030623.CSV
186.0,M_22_Creed_FR1_FED004030623.CSV
138.0,M_22_Creed_FR1_FED004030623.CSV
306.0,M_22_Creed_FR1_FED004030623.CSV
33.0,M_22_Creed_FR1_FED004030623.CSV
78.0,M_22_Creed_FR1_FED004030623.CSV
109.0,M_22_Creed_FR1_FED004030623.CSV
115.0,M_22_Creed_FR1_FED004030623.CSV
228.0,M_22_Creed_FR1_FED004030623.CSV
56.0,M_22_Creed_FR1_FED004030623.CSV
113.0,M_22_Creed_FR1_FED004030623.CSV
61.0,M_22_Creed_FR1_FED004030623.CSV
67.0,M_22_Creed_FR1_FED004030623.CSV
201.0,M_22_Creed_FR1_FED004030623.CSV
326.0,M_22_Creed_FR1_FED004030623.CSV
90.0,M_22_Creed_FR1_FED004030623.CSV
281.0,M_22_Creed_FR1_FED004030623.CSV
104.0,M_22_Creed_FR1_FED004030623.CSV
50.0,M_22_Creed_FR1_FED004030623.CSV
49.0,M_22_Creed_FR1_FED004030623.CSV
356.0,M_22_Creed_FR1_FED004030623.CSV
42.0,M_22_Creed_FR1_FED004030623.CSV
66.0,M_22_Creed_FR1_FED004030623.CSV
106.0,M_22_Creed_FR1_FED004030623.CSV
29.0,M_22_Creed_FR1_FED004030623.CSV
63.0,M_22_Creed_FR1_FED004030623.CSV
105.0,M_22_Creed_FR1_FED004030623.CSV
36.0,M_22_Creed_FR1_FED004030623.CSV
156.0,M_22_Creed_FR1_FED004030623.CSV
142.0,M_22_Creed_FR1_FED004030623.CSV
87.0,M_22_Creed_FR1_FED004030623.CSV
30.0,M_22_Creed_FR1_FED004030623.CSV
56.0,M_22_Creed_FR1_FED004030623.CSV
313.0,M_22_Creed_FR1_FED004030623.CSV
392.0,M_22_Creed_FR1_FED004030623.CSV
89.0,M_22_Creed_FR1_FED004030623.CSV
31.0,M_22_Creed_FR1_FED004030623.CSV
204.0,M_22_Creed_FR1_FED004030623.CSV
163.0,M_22_Creed_FR1_FED004030623.CSV
32.0,M_22_Creed_FR1_FED004030623.CSV
840.0,M_22_Creed_FR1_FED004030623.CSV
29.0,M_22_Creed_FR1_FED004030623.CSV
119.0,M_22_Creed_FR1_FED004030623.CSV
27.0,M_22_Creed_FR1_FED004030623.CSV
49.0,M_22_Creed_FR1_FED004030623.CSV
194.0,M_22_Creed_FR1_FED004030623.CSV
61.0,M_22_Creed_FR1_FED004030623.CSV
121.0,M_22_Creed_FR1_FED004030623.CSV
43.0,M_22_Creed_FR1_FED004030623.CSV
86.0,M_22_Creed_FR1_FED004030623.CSV
611.0,M_22_Creed_FR1_FED004030623.CSV
163.0,M_22_Creed_FR1_FED004030623.CSV
264.0,M_22_Creed_FR1_FED004030623.CSV
235.0,M_22_Creed_FR1_FED004030623.CSV
980.0,M_22_Creed_FR1_FED004030623.CSV
98.0,M_22_Creed_FR1_FED004030623.CSV
2586.0,M_22_Creed_FR1_FED004030623.CSV
217.0,M_22_Creed_FR1_FED004030623.CSV
199.0,M_22_Creed_FR1_FED004030623.CSV
163.0,M_22_Creed_FR1_FED004030623.CSV
249.0,M_22_Creed_FR1_FED004030623.CSV
44.0,M_22_Creed_FR1_FED004030623.CSV
117.0,M_22_Creed_FR1_FED004030623.CSV
45.0,M_22_Creed_FR1_FED004030623.CSV
23.0,M_22_Creed_FR1_FED004030623.CSV
31.0,M_22_Creed_FR1_FED004030623.CSV
31.0,M_22_Creed_FR1_FED004030623.CSV
27.0,M_22_Creed_FR1_FED004030623.CSV
32.0,M_22_Creed_FR1_FED004030623.CSV
30.0,M_22_Creed_FR1_FED004030623.CSV
147.0,M_22_Creed_FR1_FED004030623.CSV
710.0,M_22_Creed_FR1_FED004030623.CSV
24.0,M_22_Creed_FR1_FED004030623.CSV
20.0,M_22_Creed_FR1_FED004030623.CSV
21.0,M_22_Creed_FR1_FED004030623.CSV
346.0,M_22_Creed_FR1_FED004030623.CSV
580.0,M_22_Creed_FR1_FED004030623.CSV
71.0,M_22_Creed_FR1_FED004030623.CSV
32.0,M_22_Creed_FR1_FED004030623.CSV
22.0,M_22_Creed_FR1_FED004030623.CSV
