0.428571,1.000000,0.833333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.937500,0.857143,1.000000,0.906250,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,nan,nan
0.846154,0.750000,0.666667,0.666667,0.857143,0.888889,0.909091,1.000000,0.941176,0.900000,1.000000,1.000000,1.000000,1.000000,1.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.827586,0.950000,0.857143,0.933333,1.000000,1.000000,1.000000,1.000000,1.000000,0.857143,1.000000,0.900000,1.000000,1.000000,0.909091,0.875000,nan,nan,nan,nan,nan,nan,nan,nan
0.727273,0.857143,1.000000,0.888889,0.818182,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.916667,1.000000,0.958333,0.894737,1.000000,nan,nan,nan
0.333333,0.812500,0.441176,0.916667,1.000000,0.900000,1.000000,0.937500,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.944444,0.882353,0.888889,nan,nan,nan,nan
0.333333,1.000000,0.966667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,nan,nan,nan,nan,nan
0.500000,0.479167,1.000000,0.848485,0.875000,0.833333,0.782609,0.425926,1.000000,1.000000,1.000000,1.000000,1.000000,0.900000,0.933333,1.000000,1.000000,0.846154,nan,nan,nan,nan,nan,nan
0.800000,0.733333,0.789474,1.000000,0.857143,0.866667,1.000000,1.000000,1.000000,0.555556,0.941176,0.954545,0.888889,0.966667,1.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.916667,0.000000,1.000000,1.000000,1.000000,1.000000,0.875000,1.000000,1.000000,0.857143,1.000000,0.750000,1.000000,1.000000,1.000000,0.923077,0.954545,nan,nan,nan,nan,nan,nan,nan
0.555556,0.750000,0.750000,0.900000,0.666667,1.000000,0.666667,0.928571,1.000000,0.875000,1.000000,0.875000,1.000000,1.000000,1.000000,0.777778,0.937500,1.000000,nan,nan,nan,nan,nan,nan
0.800000,0.200000,1.000000,0.928571,0.888889,1.000000,1.000000,0.833333,1.000000,1.000000,1.000000,0.857143,1.000000,1.000000,1.000000,0.941176,1.000000,1.000000,0.941176,nan,nan,nan,nan,nan
0.222222,0.428571,0.600000,0.000000,0.857143,0.833333,0.952381,0.916667,0.666667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,nan,nan,nan,nan,nan
1.000000,0.800000,1.000000,0.931034,1.000000,0.968750,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.900000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,nan
0.800000,1.000000,1.000000,0.500000,1.000000,0.833333,1.000000,0.800000,0.736842,1.000000,1.000000,0.857143,0.944444,1.000000,1.000000,1.000000,1.000000,nan,nan,nan,nan,nan,nan,nan
0.000000,0.333333,0.461538,1.000000,0.980769,0.937500,1.000000,1.000000,1.000000,1.000000,0.875000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.916667,nan,nan
0.428571,0.000000,0.000000,0.625000,1.000000,0.882353,0.863636,0.435484,1.000000,0.714286,0.866667,1.000000,0.666667,0.545455,0.590909,0.571429,0.833333,nan,nan,nan,nan,nan,nan,nan
0.000000,0.200000,0.000000,0.333333,0.555556,0.960000,0.866667,0.724138,0.500000,0.809524,1.000000,0.653846,0.880000,1.000000,0.578947,0.588235,nan,nan,nan,nan,nan,nan,nan,nan
0.750000,1.000000,0.941176,0.857143,0.952381,0.833333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.913043,1.000000,0.833333,1.000000,nan,nan,nan,nan,nan,nan,nan,nan
0.500000,0.000000,0.400000,0.000000,0.000000,0.766667,0.878788,0.800000,1.000000,0.500000,0.857143,1.000000,1.000000,0.680000,0.812500,1.000000,0.785714,0.666667,nan,nan,nan,nan,nan,nan
0.400000,0.285714,0.714286,1.000000,1.000000,0.733333,0.500000,0.451613,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.888889,0.750000,nan,nan,nan,nan,nan,nan,nan
0.500000,0.000000,0.500000,0.666667,1.000000,0.900000,0.900000,0.916667,1.000000,1.000000,1.000000,0.846154,0.714286,0.333333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.000000,0.333333,0.000000,0.500000,0.933333,0.692308,0.791667,1.000000,0.866667,1.000000,0.875000,0.470588,0.882353,0.833333,0.800000,0.666667,0.600000,nan,nan,nan,nan,nan,nan,nan
0.714286,0.750000,0.000000,1.000000,0.000000,0.807692,0.869565,0.923077,1.000000,0.823529,0.809524,0.947368,0.812500,0.833333,0.916667,0.750000,0.500000,nan,nan,nan,nan,nan,nan,nan
0.000000,0.250000,0.000000,0.800000,0.111111,0.400000,0.727273,0.875000,0.666667,0.695652,1.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.666667,0.000000,0.000000,0.000000,0.666667,1.000000,0.888889,0.800000,0.727273,1.000000,0.941176,0.933333,0.882353,1.000000,1.000000,1.000000,1.000000,1.000000,0.600000,nan,nan,nan,nan,nan
0.923077,0.777778,1.000000,0.800000,1.000000,0.916667,0.863636,0.750000,0.437500,0.941176,1.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.333333,0.454545,0.526316,0.750000,0.800000,0.800000,0.818182,0.900000,1.000000,0.619048,0.666667,0.285714,0.571429,0.800000,1.000000,0.833333,1.000000,0.750000,1.000000,nan,nan,nan,nan,nan
